Year,Period,Branch,Parts Counter,Parts Shop,Parts Warranty,Warranty Settlement,Warranty Settlement - Adj,Parts Internal,Parts Internal - CSA Cust,Parts Internal - CSA Rental,Parts Internal - ACAP,Parts Internal - EM,Total Parts
2024,12,160,239192.67,86643.33,8958.2,1326.88,0,14108.92,10486.97,0,20105.81,0,380822.78
2024,12,190,-8583.57,0,0,0,0,0,0,0,0,0,-8583.57
2024,12,215,144422.58,104158.89,33083.48,3078.47,0,35892.03,14378.33,0,9248.86,0,344262.64
2024,12,216,175527.28,139757.74,18982.8,6201.07,0,56345.41,0,0,2481.16,0,399295.46
2024,12,218,145911.09,158271.61,18717.22,1950.71,0,23035.14,4231.28,0,2083.41,0,354200.46
2024,12,364,73807.37,29104.23,6555.5,1161.55,0,4139.72,737.42,0,10252.77,0,125758.56
2024,12,365,115503.69,148240.64,6394.02,2077.45,0,28224.28,8937.2,0,-5912.82,0,303464.46
2024,12,367,167287.84,115865.35,19419.62,1623.65,0,26829.14,0,0,2333.14,0,333358.74
2024,12,403,63700.86,25103.3,-1478.31,867.61,0,1099.82,8011.42,0,-366.56,0,96938.14
2024,12,404,10016.31,5836.85,0,237.1,0,0,0,0,0,0,16090.26
2024,12,520,150047.64,31999.56,34028.19,194.09,0,3554.35,0,0,0,0,219823.83
2024,12,536,38723.22,63546.2,1255.53,274.42,0,46.82,0,0,0,0,103846.19
2025,1,113,385313.57,192360.1,22241.48,2842.91,0,5278.96,1718.2,0,2949.72,0,612704.94
2025,1,114,358616.08,141223.74,20229.54,6286.87,0,95808.85,25442.58,0,3128.28,0,650735.94
2025,1,117,2633.73,24153.63,10134.87,0,0,8021.89,35324.16,0,298.98,0,80567.26
2025,1,160,162989.11,98340.64,14887.17,646.49,0,31750.81,18652.11,0,3462.71,0,330729.04
2025,1,190,0,0,0,0,0,0,0,0,0,0,0
2025,1,215,182198.37,185183.05,17677.53,4119.52,0,23789.06,16422.73,0,8290.34,0,437680.6
2025,1,216,133965.97,28699.43,11259.27,2764.69,0,12002.12,0,0,-2482.65,0,186208.83
2025,1,218,138855.24,59124.95,22254,4235.54,0,19904.71,347.45,0,727.57,0,245449.46
2025,1,364,151472.05,19415.79,1025.09,802.54,0,2389.12,4041.13,0,1814.61,0,180960.33
2025,1,365,166592.84,42818.9,20625.71,1935.73,0,14089.75,14759.27,0,49052.9,0,309875.1
2025,1,367,156547.59,109226.32,50574.74,3905.13,0,35805.49,0,0,7454.65,0,363513.92
2025,1,403,56913.58,14656.32,4736.52,2633.55,0,414.1,16952.73,0,6972.24,0,103279.04
2025,1,404,5443.94,5217.63,30063.92,0,0,0,0,0,0,0,40725.49
2025,1,520,92102.39,16590.05,2482.92,235.91,0,10041.88,360.16,0,43870.62,0,165683.93
2025,1,536,69146.21,14105.74,47.02,270.8,0,11969.08,552.12,0,0,0,96090.97
2025,2,113,364898.3,251279.72,24227.2,3803.79,0,12860.62,1863.67,0,78991.1,0,737924.4
2025,2,114,499085.39,243322.1,32560.97,3984.43,0,26090.5,29886.57,0,15207.99,0,850137.95
2025,2,117,7106.33,44239.87,0,0,0,6790.48,40507.77,0,-1.35,0,98643.1
2025,2,160,278827.26,111904.57,9649.02,1402.31,0,29120.86,19842.48,0,1951.97,0,452698.47
2025,2,190,0,0,0,0,0,0,0,0,0,0,0
2025,2,215,197453.62,190326.33,28645.9,3936.47,0,14538.61,27065.98,0,1527.65,0,463494.56
2025,2,216,132162.48,113750.82,13689.45,1281.37,0,36892.25,0,0,665.46,0,298441.83
2025,2,218,223831.13,39105.35,35539.09,1908.64,0,12296.53,4717.94,0,46612.28,0,364010.96
2025,2,364,39738.88,28967.18,6695.78,179.08,0,3742.45,1282.79,0,1509.19,0,82115.35
2025,2,365,170397.3,105155,24849.13,3235.38,0,19931.09,12914.08,0,15084.48,0,351566.46
2025,2,367,228967.72,205825.82,18713.73,3562.6,0,22228.89,2781.14,0,173374.81,0,655454.71
2025,2,403,47118.29,38349.85,1418.12,1034.9,0,0,23885.35,0,721.86,0,112528.37
2025,2,404,9532.56,58149.64,0,6012.78,0,0,0,0,0,0,73694.98
2025,2,520,96018.18,43272.44,8202.87,6774.37,0,516.21,525.33,0,323.6,0,155633
2025,2,536,93943.59,20887.58,90.26,18.05,0,751.18,0,0,0,0,115690.66
2025,3,113,515011.92,132241.05,33679.8,2097.77,0,17312.91,6154.13,0,23216.64,0,729714.22
2025,3,114,569457.22,217024.14,25286.28,5789.4,0,32213.25,53663.05,0,13942.1,0,917375.44
2025,3,117,11350.59,66042.94,47579.59,0,0,14070.83,48176.56,0,8912.2,0,196132.71
2025,3,160,232194.2,111127.08,16151.66,889.39,0,16304.47,17245.09,0,576.52,0,394488.41
2025,3,190,0,0,0,0,0,0,0,0,0,0,0
2025,3,215,184144.03,131764.71,55560.13,79.02,0,81937.26,23792.33,0,111142.17,0,588419.65
2025,3,216,224447.58,154344.74,49751.77,9289.42,0,31730.74,0,0,32846.99,0,502411.24
2025,3,218,178089.21,97781.61,34580.16,1103.21,0,6179.25,15314.92,0,2130.85,0,335179.21
2025,3,364,90244.94,49166.89,1058.17,1430.07,0,1761.13,1605.73,0,653.32,0,145920.25
2025,3,365,146537.73,65805.78,26655.63,5823.2,0,9736.8,6497.53,0,12328.85,0,273385.52
2025,3,367,249382.16,161258.22,13748.95,7448.42,0,23613.11,7940.1,0,6456.59,0,469847.55
2025,3,403,66670.32,45958.85,8103.94,231.79,0,4225.24,9234.65,0,3862.1,0,138286.89
2025,3,404,6388.63,1579.91,2096.71,0,0,0,0,0,0,0,10065.25
2025,3,520,133240.54,24329.04,2291.49,2627.48,0,9929.27,2066.28,0,5782.02,0,180266.12
2025,3,536,69768.7,27482.27,984.46,0,0,488.99,549.33,0,653.32,0,99927.07
2025,4,113,403274.46,182958.78,32315.5,2463.97,0,22689.49,4128.46,0,29700.39,0,677531.05
2025,4,114,469299.6,275178.59,33236.6,1883.06,0,61805.25,35457.16,0,32393.46,0,909253.72
2025,4,117,12086.49,44203.72,621.7,5018.9,0,15091.24,35668.49,0,9696.73,0,122387.27
2025,4,160,282095.4,96101.42,22139.12,1585.6,0,25451.5,18787.18,0,3016.63,0,449176.85
2025,4,190,0,0,0,0,0,0,0,0,0,0,0
2025,4,215,240465.48,174474.45,31779.1,4242.56,0,38604.72,24274.99,0,29316.61,0,543157.91
2025,4,216,104217.24,231342.55,17035.02,4265.74,0,31775.44,1278.48,0,30654.7,0,420569.17
2025,4,218,280002.86,90976.32,30389.94,2588.46,0,8706.61,7361.14,0,779.47,0,420804.8
2025,4,364,115895.51,29910.79,4631.89,246.28,0,0,2414.58,0,4432.78,0,157531.83
2025,4,365,134565.67,101893.92,14252.84,2899.8,0,5173.58,19072.94,0,17682.11,0,295540.86
2025,4,367,292475.21,174500.82,109051.66,4175.72,0,9839.75,2162.95,0,24606.52,0,616812.63
2025,4,403,24185.86,34807.68,677.19,161.77,0,345.9,13168.95,0,9324.63,0,82671.98
2025,4,404,11468.02,22426.01,2222.48,209.67,0,721.16,0,0,0,0,37047.34
2025,4,520,178574.09,36241.11,-397.67,232.85,0,8795.61,0,0,-17.41,0,223428.58
2025,4,536,61071.45,13793.53,1281.77,98.45,0,3355.29,0,0,145.91,0,79746.4
2025,5,113,501701.44,267735.17,20824.13,1572.78,0,11517.81,19415.07,0,31010.21,0,853776.61
2025,5,114,439444.48,289455.3,34366.62,2714.89,0,106646.78,35237.73,0,6601.93,0,914467.73
2025,5,117,4357.75,75469.09,3977.97,1481.84,0,8088.48,63829.31,0,3536.81,0,160741.25
2025,5,160,219914.59,145091.89,38950.92,2876.47,0,9771.13,15909.75,0,2501.13,0,435015.88
2025,5,190,0,0,0,0,0,0,0,0,0,0,0
2025,5,215,277589.03,134458.93,29802.86,226.78,0,29152.69,33242.37,0,19868.45,0,524341.11
2025,5,216,141215.96,168236.27,21680.63,3160.05,0,19298.5,0,0,1087.71,0,354679.12
2025,5,218,254117.05,134755.47,46915.03,4085.77,0,51023.38,9348.42,0,3150.56,0,503395.68
2025,5,364,114111.89,37823.7,52736.72,485.08,0,7053.73,396.47,0,5502.63,0,218110.22
2025,5,365,145171.93,65646.79,15360.1,990.97,0,7880.2,11193.72,0,23083.64,0,269327.35
2025,5,367,218288.14,104911.92,-6761.57,7554.92,0,5887.78,0,0,6114.12,0,335995.31
2025,5,403,61468.29,35467.22,1662.08,355.24,0,0,5704.35,0,4924.53,0,109581.71
2025,5,404,27088.15,5709.37,3215.85,292.43,0,0,0,0,0,0,36305.8
2025,5,520,110278.36,41324.76,6606.09,15.23,0,2086.03,1837.01,0,1329.33,0,163476.81
2025,5,536,80007.85,45740.07,1112.69,128.17,0,478.74,4136.09,0,4.21,0,131607.82
2025,6,113,402785.65,301964.64,24150.22,2438.02,0,15587.59,295.53,0,16182.88,0,763404.53
2025,6,114,448963.2,231265.66,36606.35,1901.61,0,51655.25,42621.81,0,2144.33,0,815158.21
2025,6,117,2639.18,36741.53,518.83,80.13,0,9360.58,48742.05,0,1514.7,0,99597
2025,6,160,285124.86,119154.35,14865.63,785.58,0,18795.54,23263.19,0,6940.6,0,468929.75
2025,6,190,0,0,0,0,0,0,0,0,0,0,0
2025,6,215,268616.69,111361.24,40178.6,943.42,0,34882.65,35605.67,0,14569.16,0,506157.43
2025,6,216,190368.69,114572.34,10726.16,1011.23,0,40777.39,761.93,0,12973.31,0,371191.05
2025,6,218,236451.46,127753.38,18687.56,2382.27,0,-9813.31,2757.17,0,39984.6,0,418203.13
2025,6,364,94943.57,38321.57,8667.45,5268.8,0,487.58,5338.53,0,19595.37,0,172622.87
2025,6,365,152831.44,73875.89,14480.7,3505.97,0,19497.32,7158.55,0,16631.26,0,287981.13
2025,6,367,199793.71,163000.15,13953.01,7246.69,0,14554.79,6395.94,0,6248.41,0,411192.7
2025,6,403,-176.01,322.3,0,82.14,0,0,-2851.33,0,2621.87,0,-1.03
2025,6,404,0,0,0,251.41,0,0,0,0,0,0,251.41
2025,6,520,105181.69,35000.4,3204.36,896.24,0,2379.22,523.14,0,821.59,0,148006.64
2025,6,536,97920.08,20579.5,6170.22,139.67,0,259.85,0,0,16860.29,0,141929.61
2025,7,113,526123.75,300445.7,34769.2,1176.11,0,45905.44,3508.75,0,14603.26,0,926532.21
2025,7,114,537471.25,280703.01,113750.69,2656.35,0,25390.29,33952.98,0,-418.19,0,993506.38
2025,7,117,11497.24,73777.69,4100.47,291.21,0,22057.46,72887.63,0,36086.77,0,220698.47
2025,7,160,267961.75,181333.24,28534.15,-2197.59,0,13030.44,3534.62,0,-4836.49,0,487360.12
2025,7,190,0,0,0,0,0,0,0,0,0,0,0
2025,7,215,236017.03,128408.08,55102.17,1551.1,0,19635.33,36593.57,0,22420.16,0,499727.44
2025,7,216,138108.96,169973.48,41308.44,1693.62,0,19810.52,0,0,2582.26,0,373477.28
2025,7,218,227267.75,85388.17,96927.12,-492.8,0,6248.89,5769.54,0,12411.76,0,433520.43
2025,7,364,109456.2,86575.11,7081.6,1723.8,0,8615.17,1660.53,0,27165.67,0,242278.08
2025,7,365,270225.25,79311.34,19674.61,2793.54,0,4400.53,11368.04,0,12669.4,0,400442.71
2025,7,367,232611.58,153772.97,20270.89,1993,0,10097.24,3669.86,0,14791.6,0,437207.14
2025,7,403,4392.83,0,0,0,0,0,0,0,0,0,4392.83
2025,7,404,1871.35,0,0,0,0,0,0,0,0,0,1871.35
2025,7,520,70644.19,176176.07,110.96,11.67,0,32314.64,1242.92,0,368.12,0,280868.57
2025,7,536,97228.66,26273.42,-476.72,322.42,0,15773.89,0,0,2729.17,0,141850.84
2025,8,113,450220.82,238997.05,68028.67,3422.44,0,42343.8,0,0,23474.72,0,826487.5
2025,8,114,505155.17,264188.88,69724.89,5132.29,0,49828.98,38792.63,0,26222.81,0,959045.65
2025,8,117,6989.52,53476.13,24040.16,374.79,0,38901.82,61522.6,0,6284.53,0,191589.55
2025,8,160,258665.21,130696.07,11753.59,-1783.72,0,16624.96,7644.83,0,55953.9,0,479554.84
2025,8,190,0,0,0,0,0,0,0,0,0,0,0
2025,8,215,216503.28,104352.34,37537.79,5611.59,0,28857.72,9956.61,0,18771.6,0,421590.93
2025,8,216,132019.66,204527.69,24015.96,3923.08,0,37762.36,2532.2,0,4958.83,0,409739.78
2025,8,218,186318.55,176515.83,10904.21,4703.08,0,2919.24,1866.25,0,44661.7,0,427888.86
2025,8,364,93023.41,86514.68,6933.63,788.98,0,0,3351.17,0,5233.46,0,195845.33
2025,8,365,241562.44,86751.01,36525.59,4173.77,0,10412.58,13326.04,0,38929.83,0,431681.26
2025,8,367,221713.62,160557.37,12047.71,2422.81,0,10614.39,6809.45,0,6570.89,0,420736.24
2025,8,403,0,0,0,0,0,0,0,0,0,0,0
2025,8,520,102661.09,52518.95,554.09,55.41,0,5936.34,22.75,0,4671.18,0,166419.81
2025,8,536,122370.38,33088.84,2070.26,275.25,0,2470.17,0,0,0,0,160274.9
2025,9,113,571197.06,206721.28,14764.39,3493.93,0,46146.42,969.93,0,8621.41,0,851914.42
2025,9,114,512251.71,253722.01,23808.18,6029.72,0,19193.24,39520.55,0,50639.47,0,905164.88
2025,9,117,12321.84,40005.44,41914.83,5820.18,0,36853.86,55362.68,0,5746.28,0,198025.11
2025,9,160,280085.39,114072,4452.44,1157,0,12505.32,4184.69,0,54.99,0,416511.83
2025,9,190,0,0,0,0,0,0,0,0,0,0,0
2025,9,215,181897.02,211707.43,23573.94,599.6,0,28165.5,9317.58,0,12019.39,0,467280.46
2025,9,216,200160.08,183531.52,61618.65,4261.58,0,61519.62,7679.72,0,6788.27,0,525559.44
2025,9,218,225441.58,118972.99,22139.23,1630.01,0,8066.95,2449.85,0,-167.18,0,378533.43
2025,9,364,59474.79,55555.69,2493.42,977.01,0,0,1669.67,0,9414.63,0,129585.21
2025,9,365,154447.17,102302.88,28376.76,2370.11,0,13193.77,5626.61,0,21406.09,0,327723.39
2025,9,367,207946.22,183743.83,40369.88,-1201.2,0,16819.09,2227.9,0,1625.57,0,451531.29
2025,9,403,0,0,0,0,0,0,0,0,0,0,0
2025,9,520,155889.03,19977.01,0,0,0,19597.17,0,0,399.78,0,195862.99
2025,9,536,93812.39,14689.79,11306.96,322.25,0,438.98,2364.97,0,2653.54,0,125588.88
