Year,Period,Branch,New Equipment Sales,Used Equipment Sales,RPO Sales,Re-Marketing Sales,Trade-In Sales,RtoR Sales,Other,Total Equipment,RF Revenue,RPO Revenue,Re-Rent Revenue,Loaner Revenue,Loaner Internal,Used Rental,Total Rental,Parts Counter,Parts Shop,Parts Warranty,Warranty Settlement,Warranty Settlement - Adj,Parts Internal,Parts Internal - CSA Cust,Parts Internal - CSA Rental,Parts Internal - ACAP,Parts Internal - EM,Total Parts,Customer,Warranty,Internal,Sublet,Total Service
2019,8,117,396950,0,0,0,0,0,0,396950,24250,0,0,0,8500,11466.66,52483.33,95649.36,14370.1,17178.83,4975.28,0,2424.18,538.44,0,61943.86,0,197080.05,23116.5,17035.25,26461.25,5678.96,72291.96
2019,8,160,1212991,1495,0,0,0,0,5786.69,1220272.69,21708.32,34300,0,0,29165.63,15075,100248.95,191521.1,54921.04,51442.31,834.48,0,27036.83,1568.86,0,1569.25,0,328893.87,51726.25,32000,43731.75,3500,130958
2019,8,190,0,0,0,0,71000,0,0,71000,21000,42500,0,0,0,43250,106750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,215,0,0,0,0,0,111650,0,111650,76000,0,0,0,0,3400,79400,162614.04,63921.69,98682.14,3255.75,0,34825.1,2388.04,0,35750.61,0,401437.37,72211.7,29804.5,64003.25,2011.05,168030.5
2019,8,216,889672,0,0,1094431,0,276750,0,2260853,0,35000,0,0,0,9000,54500,90225.59,47363.8,37868.1,3673.01,0,6716.81,7662.22,0,4982.29,0,198491.82,54948.75,28160.75,45458.25,2007.46,130575.21
2019,8,218,1438204,0,0,684526,0,0,0,2122730,37041.66,55100,0,0,8279.69,161843.96,262265.31,168377.03,25751.9,19908,2109.2,0,4739.2,6095.76,0,273.43,0,227254.52,19664.5,9760,26386.5,150,55961
2019,8,364,0,2500,0,0,0,158250,0,160750,80370,30925,0,0,5110,52840,189995,63269.98,-7813.63,13587.29,2852.36,0,7259.95,183.62,0,86124.88,0,165464.45,18105.68,20360,17727.75,800,56993.43
2019,8,365,2283947,13000,0,762000,0,0,0,3058947,217620.95,7200,9000,0,0,150884.33,468810.46,248195.15,66942.95,37430.37,11065.38,0,32423.79,5236.87,0,11605.67,0,412900.18,72285.5,46463,89898.25,1781.11,210427.86
2019,8,366,0,0,0,0,0,0,5748.06,5748.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,367,198551,0,0,0,0,0,13230,211781,63400,0,0,0,2468.75,115316.67,183935.42,280965.91,144388.51,53068.73,6335.57,0,12029.4,3696.57,0,16937.36,0,517422.05,91583.53,32695.5,80439,7915.76,212633.79
2019,8,401,0,0,0,0,0,0,4843.05,4843.05,17950,0,0,0,0,21184,48634,33277.1,13478.56,7630.88,939.68,0,61051.32,0,0,1079.55,0,117457.09,13852,14602,44837.25,0,73291.25
2019,8,403,0,0,0,0,18000,0,1291.67,19291.67,0,40200,0,0,0,47300,87500,26986.54,9678.72,2319.69,463.93,0,1280.29,0,0,0,0,40729.17,13450,5833.75,5313.5,200,24797.25
2019,8,404,0,0,0,0,0,0,2751.5,2751.5,0,7900,0,0,0,95933.32,103833.32,4711.68,26612.55,624.01,270.02,0,3478.24,0,0,0,0,35696.5,25386.5,3015.5,11426.5,0,39828.5
2019,8,520,22420,2350,0,0,0,0,0,24770,29931.66,0,0,0,0,65125,103606.66,155508.23,69132.57,38.27,5258.74,0,6742.02,0,0,0,0,236679.83,56569,512,14513.5,220.78,71815.28
2019,8,536,781344.47,0,0,0,0,0,0,781344.47,2666.66,12850,0,0,0,17450,32966.66,55163.33,19708.97,5673.16,2121.31,0,12935.95,1624.55,0,0,0,97227.27,16445.5,2112,11398,1700.42,31655.92
2019,9,113,474410,0,696880,0,369896,0,0,1541186,79136,-60500,0,0,0,82278.96,117634.96,215466.97,166548.16,42917.85,5052,0,14490.7,1889.91,0,106864.97,0,553230.56,120646.01,57492.75,64679.75,14418.94,257237.45
2019,9,114,3704493.65,0,0,717589.1,0,0,0,4422082.75,178059.98,77320,0,0,229.74,117283.01,429392.73,372780.21,90744.03,33923.75,5325.83,0,54386.29,26550.18,0,648.44,0,584358.73,114925,28976.5,115811.47,4334.52,264047.49
2019,9,117,5300242,0,0,338050,0,0,0,5638292,24250,0,0,0,0,3200,27450,62710.97,12057.93,37962.22,1268.15,0,4799.11,100.59,0,91393.71,0,210292.68,25563,11169.75,22206.75,18031.52,76971.02
2019,9,160,152304.33,0,0,1589166.34,0,0,5786.69,1747257.36,33125,44725,0,0,0,15075,92925,168702.61,106587.57,18939.59,2456.94,0,55105.64,4394.28,0,-646.28,0,355540.35,82038,13376,47033.5,4266.66,146714.16
2019,9,190,0,148650,0,253000,168015,120000,758789.42,1448454.42,22500,42500,0,0,0,63250,128250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,215,0,0,0,58500,0,0,0,58500,55550,0,9500,0,0,13000,78050,162239.62,131444.91,25773.59,13887.51,0,7552.33,782.73,0,98172.25,0,439852.94,98914.5,22677.5,38776,1184.88,161552.88
2019,9,216,1210086,0,1434655.84,241181,0,0,0,2885922.84,8550,0,0,0,3718.75,9000,31768.75,80049.71,96392.55,53647.16,1951.68,0,11639.28,7484.45,0,6843.72,0,258008.55,69174.5,42442.75,36889.5,9305.97,157812.72
2019,9,218,1782275,0,0,0,0,249395,0,2031670,124783.32,64100,0,0,0,73650,262533.32,137547.93,59647.1,48849.44,1518.78,0,10709.64,2169.71,0,17291.6,0,277734.2,45940.75,21656.75,40559,887.8,109044.3
2019,9,364,7346,0,0,0,0,0,0,7346,63900,30925,0,0,0,58060,173635,32782.59,42342.63,10715.58,2125.88,0,6156.99,876.03,0,39502.43,0,134502.13,29202.75,21061.25,20520.75,619.26,71404.01
2019,9,365,12250,0,0,0,0,0,0,12250,211590,14400,9000,0,0,83015.41,355265.41,125142.08,46480.09,46549.39,4239.47,0,53194.23,577.56,0,85933.2,0,362116.02,42695.25,60836.25,69461.75,375.54,173368.79
2019,9,366,0,0,0,0,0,0,5748.06,5748.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,367,1314820,5000,0,133522.14,0,0,13230,1466572.14,115703.67,0,0,0,18134.38,107290.08,243878.13,235037.79,150141.32,61177.63,-7169.01,0,15317.13,9893.41,0,-6281.4,0,458116.87,107488.15,43753,53403.25,6133.02,210777.42
2019,9,401,19750,0,0,0,0,0,4843.05,24593.05,5033.32,0,0,0,0,25134,34917.32,51080.88,26226.16,1831.37,384.7,0,861.74,0,0,0,0,80384.85,23249.5,2081.5,6712.5,343.75,32387.25
2019,9,403,49000,0,0,0,0,0,1291.67,50291.67,0,24300,0,0,0,34966.66,59266.66,38861.09,7501.31,2040.65,0,0,1290.95,0,0,0,0,49694,10258,187.5,4803.5,0,15249
2019,9,404,0,0,0,0,0,0,-19260.5,-19260.5,0,3950,0,0,0,111150,115100,3860.7,42404.15,0,0,0,2903.29,0,0,0,0,49168.14,30874.75,0,4576.5,427.5,35878.75
2019,9,520,0,0,0,0,0,0,0,0,24943.32,0,7410.24,0,0,27991.66,68895.22,208727.16,19156.67,4827.48,363.78,0,6797.15,0,0,0,0,239872.24,37489.5,3680,15737,490.34,57396.84
2019,9,536,-501974.47,0,0,0,0,0,0,-501974.47,0,9050,0,0,0,30550,39600,66221.1,127172.33,9135.67,125.82,0,3203.97,0,0,1105.37,0,206964.26,43295.75,7306.5,6761,717.38,58080.63
2019,10,113,1185149.89,0,0,86000,-369896,220530,0,1121783.89,142879.83,24000,0,0,7782.82,41092.66,224115.31,226735.26,201975.62,31076.59,4274.06,0,21491,4406.1,0,6700.91,0,496659.54,157226.39,37281.25,66003.25,21528.03,282038.92
2019,10,114,1437912.77,0,0,3000,17000,120000,0,1577912.77,231651,109780,0,0,1271.88,178468,576596.88,359000.24,130915.41,47206.34,5145.53,0,49788.1,27544.78,0,9456.87,0,629057.27,123182.52,24138,129227.15,3794.03,280341.7
2019,10,117,574077,0,0,0,0,0,0,574077,21866.66,0,0,0,0,12066.66,33933.32,62071.75,24220.59,8077.75,1061.83,0,4414.97,1641.54,0,107482.27,0,208970.7,30423.5,19881.26,29413.5,839.13,80557.39
2019,10,160,388269,202000,0,32000,0,0,5786.69,628055.69,43780,39125,0,0,0,25925,108830,175811.78,88859.66,69865.03,12136.23,0,21051.43,13712.64,0,-4092.51,0,377344.26,67309.75,36640,50950.5,0,154900.25
2019,10,190,19500,9000,0,618620,355000,0,0,1002120,38500,42500,0,0,0,15749.97,96749.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,215,858940,0,0,250000,0,222030.68,0,1330970.68,116600,0,9500,0,0,17450,143550,160440.87,96620.67,60973.17,-1398.35,0,21291.05,17513.84,0,3887.62,0,359328.87,75904.15,16866.5,83547.5,1063.95,177382.1
2019,10,216,30450,0,0,0,0,0,0,30450,33581.25,0,0,0,2156.25,9000,44737.5,93702.48,75216.21,31054.09,5252.72,0,3043.44,4436.11,0,8108.69,0,220813.74,66205.75,25259.25,32268,4785.44,128518.44
2019,10,218,2163314.17,0,0,567970,0,0,0,2731284.17,73108.33,66433.33,0,0,27657.81,74100,241299.47,107192.09,122743.46,45891.99,16382.74,0,13400.25,770.52,0,-985.67,0,305395.38,59034.75,18264.5,41090,1832.57,120221.82
2019,10,364,559525.75,0,178123.87,156595,0,0,0,894244.62,34133.33,26175,0,0,0,9616.66,78174.99,69361.04,60802.51,29134.49,654.06,0,18757.1,1133.59,0,46046.18,0,225888.97,41328,17478.75,31639.75,924.91,91371.41
2019,10,365,289797,0,247638,342000,0,0,0,879435,239966,-7200,9000,0,0,31425,334160.5,184676.3,72197.83,49971.47,9278.33,0,57485.89,2449.34,0,76575.86,0,452635.02,75536.5,48965.5,83419.5,9408.93,217330.43
2019,10,366,0,0,0,0,0,0,3754.58,3754.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,10,367,1077254,491945,0,0,0,0,13230,1582429,78719.16,0,0,0,50935.94,99536.55,254535.4,314966.82,180027.77,33749.84,5999.97,0,25782.43,4547,0,22029.12,0,587102.95,160230.52,47698.25,79336.25,20378.44,307643.46
2019,10,401,0,3367.13,0,0,0,0,4843.05,8210.18,11800,0,0,0,0,32533.99,44333.99,57262.25,4715.91,1034.94,476.21,0,12462.49,0,0,0,0,75951.8,4813,695.5,19092.75,396.5,24997.75
2019,10,403,0,0,0,0,0,0,1291.67,1291.67,0,29400,0,0,0,109550,138950,12521.28,12840.91,1353.12,270.63,0,3885.07,0,0,0,0,30871.01,16142,2730.25,10489,0,29361.25
2019,10,404,0,5500,0,0,0,0,0,5500,0,3950,0,0,0,152433.33,156383.33,8301.48,8467.95,5826.36,21.16,0,16857.19,0,0,0,0,39474.14,5013.3,3626.75,22792.25,0,31432.3
2019,10,520,74875,0,0,0,0,0,0,74875,17426.66,26000,0,0,0,41895,85321.66,107885.59,41579.29,2664,571.04,0,3364.79,1472.86,0,27641.08,0,185178.65,41381.5,4303.96,27815.75,1474.08,74975.29
2019,10,536,777636.99,0,0,0,0,0,0,777636.99,2613.33,9050,0,0,0,18875,34003.33,57376.98,49366.59,6725.34,2585.38,0,12015.97,1608.4,0,0,0,129678.66,29449.43,6607,8377,3298.52,47731.95
2019,11,113,2441029.45,4050,357828.97,0,0,0,0,2802908.42,83892.33,-21300,0,0,0,28795,88708.33,208018.59,257161.04,32998.55,4224.52,0,27983.87,3343.71,0,11604.74,0,545335.02,97634.63,35280.5,61519.75,15428.16,209863.04
2019,11,114,1656239.34,0,0,0,0,0,0,1656239.34,180785.31,54863.32,0,0,15897.04,156939.66,381885.33,267258.88,99053.5,25100.89,1547.43,0,28701.9,15170.23,0,2526.12,0,439358.95,91155.5,15503,110024.85,6534.35,223217.7
2019,11,117,204485,0,0,0,0,185000,0,389485,23100,0,0,0,33343.75,18046.88,74490.63,44063.57,31745.8,10398.38,1766.91,0,10916.3,165.34,0,105516.96,0,204573.26,22838.25,15164,32048.25,849.23,70899.73
2019,11,160,2563601.4,0,0,151136.52,0,0,5786.69,2720524.61,61646.66,32575,0,0,0,17425,111646.66,95565.94,57249.64,16610.21,2745.91,0,19136.27,7135.66,0,31371.62,0,229815.25,50962.25,13208.5,78869,4950,147989.75
2019,11,190,1606000,0,0,401374,39900,0,0,2047274,22500,42500,0,0,0,-3000,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,215,0,0,0,0,0,0,0,0,7583.33,0,-6333.34,0,0,-19058.34,-17808.35,114790.58,92711.46,87439.28,6767.56,0,31831.23,283.63,0,43686.4,0,377510.14,76734.49,15874,56016,1216.24,149840.73
2019,11,216,2855,0,0,0,0,0,0,2855,19050,0,0,0,0,9000,28050,49685.66,80149.46,13352.93,5196.28,0,11728.93,1752.72,0,3178.65,0,165044.63,67763.12,11487.5,28120.75,3924.06,111295.43
2019,11,218,1228255,997535,0,250000,0,0,0,2475790,129958.32,64100,0,0,0,-1583.34,192474.98,88112.39,29983.1,12485.91,1405.33,0,17050.68,10331.22,0,5044.62,0,164413.25,30481.25,9225,41435.75,1498.9,82640.9
2019,11,364,3852800,0,0,0,0,363693,0,4216493,47850,23700,0,0,21723.44,27950,129473.44,42706.4,84201.45,13838.58,5827.68,0,20015.01,0,0,4285.49,0,170874.61,56879.5,14961.5,13396,13759.51,98996.51
2019,11,365,822000,0,0,-70500,0,0,0,751500,203500,0,9000,0,16694.29,42225,278135.95,119921.42,88892.02,67261.62,10616.63,0,12428.47,285.28,0,22927.04,0,322332.48,77227,37605.5,35822,5120,155774.5
2019,11,366,0,0,0,0,0,0,3754.58,3754.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11,367,161200,421000,0,1099448.72,0,0,13230,1694878.72,114400,0,0,0,6918.75,70550,191868.75,174657.52,365689.55,38190.52,6692.26,0,18852.28,6792.44,0,5283.55,0,616158.12,157904.23,27199.5,59009,19643.68,263756.41
2019,11,401,859726,0,0,0,0,0,4843.05,864569.05,-100,0,0,0,0,16934,16834,24334.32,10697.06,3735.26,169.99,0,7393.12,0,0,999.81,0,47329.56,11122,4141.75,15133.25,0,30397
2019,11,403,0,0,0,0,0,0,1291.67,1291.67,0,10900,0,0,0,-8550.01,2349.99,24585.04,6979,-1962.64,0,0,8982.36,1489.29,0,0,0,40073.05,9736.25,0,12594.75,2160,24491
2019,11,404,0,0,0,0,0,90000,0,90000,6700,3950,0,0,0,-40663.77,-30013.77,9758.66,18994.73,0,-15.79,0,10951.97,0,0,0,0,39689.57,38338.75,0,9401.25,3968.75,51708.75
2019,11,520,0,750,0,0,0,0,0,750,6910,63700,0,0,0,40125,110735,63332.09,27051.35,5934.79,598.27,0,6916.57,0,0,1923.24,0,105756.31,24306.5,5684.5,16957.5,0,46948.5
2019,11,536,24037,0,0,355500,0,0,0,379537,0,3800,0,0,0,34975,38775,53058.43,21758.18,6958.14,987.66,0,12035.22,0,0,3740.92,0,98538.55,22969.25,8550.5,16596.5,1153.5,49269.75
2019,12,113,850834,3150,141304.4,170000,115019.87,0,0,1280308.27,76195,-7800,0,0,296.88,44196.66,112888.54,182827.67,219419.81,37105.3,3093.87,0,39939.68,47.36,0,7352.21,0,489785.9,116173.5,38346.25,53904.25,5717.4,214141.4
2019,12,114,3143356.88,138852.55,1003317.28,345000,0,446049,0,5076575.71,79777.31,-90,0,0,0,96134.66,175821.97,288030.89,122426.48,45042.77,9407.35,0,63090.58,16386.25,0,11188.35,0,555572.67,130481.7,18355.75,104831.83,15029.21,268698.49
2019,12,117,7641046,0,0,0,0,-185000,0,7456046,22200,0,0,0,0,5500,27700,62737.85,41751.62,1222.33,2476.31,0,31706.35,676.97,0,40188.63,0,180760.06,35249.25,18597.75,35350.69,30973.86,120171.55
2019,12,160,3728259,0,549124.04,144375,374729,134750,6400,4937637.04,34380,-2425,0,0,0,34850,66805,119654.48,63543.65,54935.69,1858.76,0,83506.61,13500.06,0,7200.96,0,344200.21,45655.5,19070.25,90401.5,4270,159397.25
2019,12,190,36420,112000,0,1709450.3,364000,1136500,-1946569.97,1411800.33,678191.26,-83863.34,0,0,-60375.82,-469952.1,64000,-20748.6,0,0,0,0,0,0,0,0,0,-20748.6,0,0,0,0,0
2019,12,215,685096.28,0,0,0,0,0,0,685096.28,3100,0,0,0,0,0,3100,142742.85,124662.07,54445.68,21927.46,0,39684.74,5527.56,0,17366.03,0,406356.39,108926.5,21483.25,77050,4463.88,211923.63
2019,12,216,1342037,0,0,0,0,219350,7800,1569187,15000,0,0,0,0,18500,33500,65989,27482.62,70242.49,2866.68,0,3657.64,2336.54,0,888.72,0,173463.69,41968.5,37728,20644.5,5753.43,106094.43
2019,12,218,504037,773490,891856,408373.17,0,55000,0,2632756.17,88574.98,4250,0,0,0,69333.33,162158.31,117427.51,66661.05,31962.92,3166.09,0,8294.74,2406.97,0,7642.06,0,237561.34,48407.5,8810,30174,5885.9,93277.4
2019,12,364,5295781,535000,468702.68,95000,0,652500,0,7046983.68,32350,0,0,0,5138,65777.86,111515.86,114849.83,28002.25,15464.9,3184.4,0,5114.01,1906.27,0,30028.83,0,198550.49,37924,12476.75,9978.5,495,60874.25
2019,12,365,4889535,0,0,294800,0,0,0,5184335,118475,0,9000,0,6609.38,101458,235542.38,133424.52,147174.44,69443.89,13644.3,0,32327.93,5999.34,0,10668.26,0,412682.68,70380,52219.75,85294.75,4012.14,211906.64
2019,12,366,0,0,0,0,0,0,12435.02,12435.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,12,367,3025530,-481400,0,436600,0,1084000,35368,4100098,23750,0,0,0,0,132885.63,156635.63,248254.07,130492.49,62027.24,3263.94,0,40549.97,2697.64,0,61087.29,0,548372.64,111750.75,22514,76544.5,29840.08,240649.33
2019,12,401,-450,0,0,109000,0,0,4843.05,113393.05,0,14000,0,0,0,2234,16234,60761.25,12422.76,2622.04,632.17,0,1307.69,0,0,0,0,77745.91,11957.5,3219.25,11941,0,27117.75
2019,12,403,146500,0,0,0,0,0,11291.67,157791.67,0,16000,0,0,0,1416.66,17416.66,57612.97,9148.41,5325.45,49.17,0,29599.69,0,0,0,0,101735.69,7753.75,4415,16757.25,0,28926
2019,12,404,0,15285.58,0,97564.56,0,0,0,112850.14,3350,3950,0,0,0,9333.32,16633.32,12677.68,17845.04,7013.07,0,0,7952.15,0,0,75.84,0,45563.78,9222.32,5384.75,15051.5,0,29658.57
2019,12,520,334213,1350,340217,0,0,0,0,675780,0,37700,0,0,500,1918.32,40118.32,135142.26,127241.99,965.37,1013.38,0,10140.94,0,0,0,0,274503.94,66468,960,24073.5,10378.93,101880.43
2019,12,536,283095,0,124693.31,0,0,0,0,407788.31,0,-3800,0,0,0,27975,24175,61007.46,100168.71,34702.01,555.3,0,8416.65,0,0,-664.4,0,204185.73,37186.82,8608,13950.5,4386.77,64132.09
2020,1,113,1005584,5362.5,0,582958,88640,0,0,1682544.5,121145,2200,0,0,0,41380,164725,225868.6,258458.65,60148.63,3949.78,0,14718.16,2272.93,0,11305.95,0,576722.7,130138.5,27328.75,45181.25,9127.66,211776.16
2020,1,114,571786.72,0,14227.09,0,0,60332.75,0,646346.56,110312,23450,0,0,85.94,93986.32,227834.26,294954.56,123785.5,68097.21,3454.45,0,31575.86,17747.19,0,-11.42,0,539603.35,128934.43,19143,102406,13286.31,263769.74
2020,1,117,0,0,0,0,0,0,0,0,51000,0,0,0,0,-4700,46300,68023.09,47387.1,65497.57,17350.88,0,473.93,430.73,0,54100.24,0,253263.54,35968.5,14837,23488.25,8952.29,83246.04
2020,1,160,3674,0,0,0,0,384500,2586.69,390760.69,36955,16950,0,0,3750,11250,68905,140260.27,77358.82,14786.78,10834.72,0,26765,3079.16,0,29608.81,0,302693.56,93388.25,16226,60351.5,2733.73,172699.48
2020,1,190,0,0,0,328100,39000,0,0,367100,25000,85000,0,0,0,25500,135500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,215,0,0,0,0,0,0,0,0,2700,0,0,0,32355.99,0,35055.99,164732.58,45615.29,76495.34,5132.41,0,15911.42,4894.75,0,6655.68,0,319437.47,63310.25,19611.5,32633.5,1502.45,117057.7
2020,1,216,438000,0,0,302411.67,0,0,0,740411.67,15000,54100,0,0,0,3000,72100,102042.4,48004.76,21924.33,7365.09,0,45296.05,2343.21,0,4891.45,0,231867.29,43626,9673.75,49470,1489.92,104259.67
2020,1,218,554536,1100,190344,0,0,570000,0,1315980,218374.99,30100,0,0,53305.01,36266,338046,82222.7,97874.76,22899.98,-914.15,0,9945.44,696.35,0,41191.78,0,253916.86,44463.25,13013.75,29882.5,6751,94110.5
2020,1,364,0,0,0,0,0,0,0,0,26950,0,0,0,16500,9530.88,52980.88,39446.8,32175.39,15990.09,4541.18,0,6309.38,0,0,47009.45,0,145472.29,38466.25,13409,18186.75,68.4,70130.4
2020,1,365,0,2250,0,0,0,126800,0,129050,199096.66,0,9000,0,36325.16,12983.33,257405.15,168256.89,56094.84,55970.51,14218.69,0,39076.17,6385.24,0,36916.13,0,376918.47,59757.5,42294,90807.25,7357.53,200216.28
2020,1,366,0,0,0,0,0,0,5748.06,5748.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,367,505500,501250,0,0,0,0,1350,1008100,58050,0,0,0,82590.65,40491.66,181132.31,211068.29,290974.39,95819.63,10101.7,0,40280.72,3689.18,0,-528.48,0,651405.43,144795.33,22293.25,67420.25,22939.8,257448.63
2020,1,401,291723,0,0,0,0,0,4843.05,296566.05,0,7000,0,0,0,2234,9234,65863.46,3856.8,420.84,403.51,0,6757.41,0,0,0,0,77302.02,8941.42,570.5,18983.75,0,28495.67
2020,1,403,0,0,0,0,0,0,2125,2125,0,16000,0,0,0,9215,25215,28101.35,76221.71,81.03,831.55,0,-2155.12,0,0,0,0,103080.52,26148.75,5416.25,1606.25,150,33321.25
2020,1,404,27500,0,0,0,0,0,0,27500,-1116.67,3950,0,0,0,55100,57933.33,9102.55,13818.24,359.79,601.13,0,5662.15,0,0,0,0,29543.86,16210,815,8379.75,480,25884.75
2020,1,520,71110,0,0,0,0,0,0,71110,25185,33315,0,0,0,0,58500,75377.22,30362.83,5619.71,148.12,0,11915.55,0,0,0,0,123423.43,36144.97,4489.5,21841.5,0,62475.97
2020,1,536,175310,0,0,0,0,0,0,175310,0,0,0,0,0,38075,38075,56796.95,26207.34,5662.71,-6501.95,0,7661.26,2388.17,0,0,0,92214.48,27810,4381.5,10497,166.26,42854.76
2020,2,113,2988486,0,0,580430,0,0,0,3568916,114937,2200,0,0,11460.63,37880,166477.63,171258.84,92498.68,64825.06,9236.73,0,24030.92,4558.58,0,15826.75,0,382235.56,114640.5,39872.12,67694.27,6930.08,229136.97
2020,2,114,1083203,0,521212,0,0,0,250,1604665,85895.32,-2600,33100,0,0,71297.57,187692.89,240044.45,122429.97,38143.45,8240.43,0,35788.17,21346.53,0,52847.79,0,518840.79,153140,29021.75,89640.03,4211.88,276013.66
2020,2,117,0,0,0,0,0,0,0,0,41800,0,0,0,0,0,41800,46468.41,17628.33,3298.46,1292.15,0,984.97,0,0,9873.92,0,79546.24,15908.75,1742,34953.5,116605.1,169209.35
2020,2,160,16531.12,0,0,0,0,0,0,16531.12,41855,16950,0,0,13307.81,11250,83362.81,107740.98,100400.39,63942.37,2928.22,0,2824.43,5475.51,0,103.02,0,283414.92,67197.75,19017,33276,346.15,119836.9
2020,2,190,0,157030,0,0,38000,299487.5,0,494517.5,77500,42500,0,0,0,36000,156000,0,0,0,545.9,0,0,0,0,0,0,545.9,0,0,0,0,0
2020,2,215,0,0,0,0,0,0,0,0,-3433.34,0,0,0,0,0,-3433.34,145242.22,130692.63,37006.38,10584.94,0,27839.28,1852.5,0,40140.68,0,393358.63,93009,18678.75,62315,1860.64,175863.39
2020,2,216,402353,0,0,0,0,0,0,402353,24500,79100,0,0,6438,6562.5,116600.5,75940.07,33751.48,19292.26,8686.35,0,28927.75,2398.1,0,3760.07,0,172756.08,64674.5,11049.5,48668,7584.04,131976.04
2020,2,218,5256,0,0,542100,0,0,0,547356,229225,30100,0,0,29455.66,40800,329580.66,115565.97,51795.05,34254.46,1442.78,0,12541.79,0,0,978.77,0,216578.82,44963.5,17891.5,19401.25,1614,83870.25
2020,2,364,40600,0,0,0,0,0,0,40600,44300,0,0,0,15764.06,58725,118789.06,69260.81,23143.78,27158.27,745.73,0,9589.67,250.16,0,27197.1,0,157345.52,31969.5,19148,19260.25,0,70377.75
2020,2,365,360000,0,0,0,0,138695,0,498695,144713.99,0,9000,0,2526.44,9550,165790.43,113402.73,124881.13,62002.05,20919.65,0,18790.19,2192.21,0,-10092.33,0,332095.63,58391.75,21150.5,61163.5,3325.27,144031.02
2020,2,366,0,0,0,0,0,0,4073.06,4073.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,367,1612851,0,0,123500,32000,0,1350,1769701,69366.66,0,0,0,48501.58,92700,210568.24,227602.21,125998.09,47980.44,6641.15,0,30277.43,7755.36,0,46343.06,0,492597.74,146532.83,23133.75,83973.25,22661.54,276301.37
2020,2,401,44000,0,0,0,0,0,4843.05,48843.05,0,7000,0,0,0,3884,10884,36192.17,1923.63,580.2,138.15,0,13696.05,0,0,0,0,52530.2,1973.82,810,17220,510,20513.82
2020,2,403,4950,4000,0,0,0,0,2125,11075,0,16000,0,0,0,15215,31215,31924.95,134536.29,841.67,0,0,2888.55,0,0,0,0,170191.46,18184.25,1890,2978.75,150,23203
2020,2,404,0,0,0,0,0,0,0,0,0,7900,0,0,0,89350,97250,20373.43,16106.01,1989.75,71.96,0,7746.34,0,0,0,0,46287.49,12254,911.25,8130,247,21542.25
2020,2,520,0,0,0,0,0,0,0,0,8785,33315,0,0,0,0,42100,236271.61,35128.11,6984.66,350.69,0,1069.48,681.52,0,339.87,0,280825.94,52539.75,5303.5,8536,1673.07,68052.32
2020,2,536,0,0,0,0,0,0,0,0,0,0,0,0,0,-4775.02,-4775.02,54317.71,63519.28,7546.67,927.62,0,4953.91,0,0,470.76,0,131735.95,26858.25,7365.5,18724,11139.3,64087.05
2020,3,113,1728249.57,128903.56,0,242750,0,0,0,2099903.13,146549.66,31960,0,0,0,104527.47,283037.13,270958.82,151816.72,55575.51,6515.35,0,15607.7,5294.18,0,8958.72,0,514727,133739.75,47386.5,60730.5,13491.88,255348.63
2020,3,114,587436,169278.78,0,670217.41,0,0,4176,1431108.19,91437,13950,21600,0,379.62,84380.67,211747.29,290503.65,119308.97,43610.91,3035.71,0,26505.36,21152.48,0,20426.7,0,524543.78,109469.32,34308.75,88570.67,21789.55,254138.29
2020,3,117,0,0,0,0,0,0,0,0,49450,53800,0,0,0,10200,113450,52448.81,34729.52,36948.77,5405.3,0,5639.46,0,0,91314.73,0,226486.59,52645.25,30313.75,62784.75,38963.72,184707.47
2020,3,160,307781,5800,234543.6,0,43825,0,5173.38,597122.98,32721.66,950,0,0,0,29750,63421.66,120007.21,52848.92,28178.19,1313.66,0,46971.08,9209.14,0,3382.46,0,261910.66,67871.75,14289,82010.75,310.62,164482.12
2020,3,190,0,0,0,425050,46000,309258.4,0,780308.4,67000,42500,0,0,0,40500,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,215,0,0,0,239485,0,0,0,239485,0,0,0,0,0,0,0,152866.78,148783.36,141018.19,1961.62,0,17537.94,11803.82,0,-34324.19,0,439647.52,137377.75,35924,56801.48,855.24,230958.47
